DateTime;Open;High;Low;Close;TickVolume;Spread
2024.07.18 14:00;1.36774;1.36813;1.36773;1.36809;154;3
2024.07.18 14:10;1.36808;1.36822;1.36797;1.36819;179;5
2024.07.18 14:20;1.36820;1.36820;1.36802;1.36806;122;5
2024.07.18 14:30;1.36806;1.36823;1.36805;1.36806;193;5
2024.07.18 14:40;1.36805;1.36824;1.36788;1.36790;167;5
2024.07.18 14:50;1.36793;1.36806;1.36777;1.36797;183;5
2024.07.18 15:00;1.36795;1.36809;1.36785;1.36795;209;4
2024.07.18 15:10;1.36791;1.36815;1.36784;1.36797;224;2
2024.07.18 15:20;1.36796;1.36836;1.36787;1.36818;330;3
2024.07.18 15:30;1.36797;1.36826;1.36753;1.36778;496;4
2024.07.18 15:40;1.36776;1.36820;1.36774;1.36803;481;5
2024.07.18 15:50;1.36804;1.36829;1.36794;1.36810;384;4
2024.07.18 16:00;1.36808;1.36824;1.36775;1.36806;425;4
2024.07.18 16:10;1.36806;1.36851;1.36804;1.36820;452;4
2024.07.18 16:20;1.36821;1.36839;1.36809;1.36826;341;5
2024.07.18 16:30;1.36827;1.36880;1.36823;1.36861;546;4
2024.07.18 16:40;1.36862;1.36885;1.36840;1.36880;533;4
2024.07.18 16:50;1.36880;1.36909;1.36858;1.36861;432;4
2024.07.18 17:00;1.36864;1.36907;1.36833;1.36888;443;4
2024.07.18 17:10;1.36888;1.36921;1.36872;1.36905;445;4
2024.07.18 17:20;1.36905;1.36931;1.36882;1.36885;295;5
2024.07.18 17:30;1.36884;1.36927;1.36874;1.36913;511;5
2024.07.18 17:40;1.36917;1.36986;1.36916;1.36954;620;3
2024.07.18 17:50;1.36956;1.36964;1.36836;1.36887;473;2
2024.07.18 18:00;1.36886;1.36927;1.36886;1.36902;577;4
2024.07.18 18:10;1.36901;1.36939;1.36901;1.36935;527;4
2024.07.18 18:20;1.36935;1.36961;1.36911;1.36959;507;4
2024.07.18 18:30;1.36960;1.36980;1.36949;1.36962;461;4
2024.07.18 18:40;1.36963;1.36975;1.36929;1.36966;501;5
2024.07.18 18:50;1.36965;1.36971;1.36929;1.36965;419;4
2024.07.18 19:00;1.36965;1.36984;1.36945;1.36950;392;4
2024.07.18 19:10;1.36951;1.37003;1.36951;1.36986;348;3
2024.07.18 19:20;1.36986;1.37002;1.36954;1.36958;307;4
2024.07.18 19:30;1.36958;1.36976;1.36944;1.36971;370;4
2024.07.18 19:40;1.36971;1.37011;1.36971;1.36984;341;2
2024.07.18 19:50;1.36984;1.36989;1.36929;1.36933;260;4
2024.07.18 20:00;1.36933;1.36984;1.36919;1.36982;374;4
2024.07.18 20:10;1.36983;1.36988;1.36939;1.36954;358;4
2024.07.18 20:20;1.36955;1.36959;1.36914;1.36936;364;4
2024.07.18 20:30;1.36934;1.36961;1.36919;1.36955;338;4
2024.07.18 20:40;1.36954;1.36959;1.36915;1.36931;292;5
2024.07.18 20:50;1.36931;1.36994;1.36931;1.36981;380;5
